version,run,generation,value
mutation_tournament_selection,7,69,86260
mutation_tournament_selection,7,70,86260
mutation_tournament_selection,7,71,86137
mutation_tournament_selection,7,72,86137
mutation_tournament_selection,7,73,85887
mutation_tournament_selection,7,74,85887
mutation_tournament_selection,7,75,85887
mutation_tournament_selection,7,76,85887
mutation_tournament_selection,7,77,85655
mutation_tournament_selection,7,78,85655
mutation_tournament_selection,7,79,85428
mutation_tournament_selection,7,80,85428
mutation_tournament_selection,7,81,85360
mutation_tournament_selection,7,82,85196
mutation_tournament_selection,7,83,85116
mutation_tournament_selection,7,84,84527
mutation_tournament_selection,7,85,84527
mutation_tournament_selection,7,86,84079
mutation_tournament_selection,7,87,84079
mutation_tournament_selection,7,88,84079
mutation_tournament_selection,7,89,84061
mutation_tournament_selection,7,90,84061
mutation_tournament_selection,7,91,83892
mutation_tournament_selection,7,92,83747
mutation_tournament_selection,7,93,83729
mutation_tournament_selection,7,94,83635
mutation_tournament_selection,7,95,83635
mutation_tournament_selection,7,96,83635
mutation_tournament_selection,7,97,83624
mutation_tournament_selection,7,98,83624
mutation_tournament_selection,7,99,83531
mutation_tournament_selection,7,100,83531
mutation_tournament_selection,8,1,114020
mutation_tournament_selection,8,2,114020
mutation_tournament_selection,8,3,114020
mutation_tournament_selection,8,4,114020
mutation_tournament_selection,8,5,112432
mutation_tournament_selection,8,6,110319
mutation_tournament_selection,8,7,107568
mutation_tournament_selection,8,8,107193
mutation_tournament_selection,8,9,106430
mutation_tournament_selection,8,10,106394
mutation_tournament_selection,8,11,105304
mutation_tournament_selection,8,12,104641
mutation_tournament_selection,8,13,104640
mutation_tournament_selection,8,14,104042
mutation_tournament_selection,8,15,103497
mutation_tournament_selection,8,16,103066
mutation_tournament_selection,8,17,102844
mutation_tournament_selection,8,18,102664
mutation_tournament_selection,8,19,102501
mutation_tournament_selection,8,20,102169
mutation_tournament_selection,8,21,101959
mutation_tournament_selection,8,22,101779
mutation_tournament_selection,8,23,101213
mutation_tournament_selection,8,24,101109
mutation_tournament_selection,8,25,100700
mutation_tournament_selection,8,26,100319
mutation_tournament_selection,8,27,99868
mutation_tournament_selection,8,28,97728
mutation_tournament_selection,8,29,97728
mutation_tournament_selection,8,30,97159
mutation_tournament_selection,8,31,97032
mutation_tournament_selection,8,32,96535
mutation_tournament_selection,8,33,96474
mutation_tournament_selection,8,34,95552
mutation_tournament_selection,8,35,95552
mutation_tournament_selection,8,36,95552
mutation_tournament_selection,8,37,95277
mutation_tournament_selection,8,38,94773
mutation_tournament_selection,8,39,93840
mutation_tournament_selection,8,40,93840
mutation_tournament_selection,8,41,93511
mutation_tournament_selection,8,42,93511
mutation_tournament_selection,8,43,92879
mutation_tournament_selection,8,44,92879
mutation_tournament_selection,8,45,91254
mutation_tournament_selection,8,46,90887
mutation_tournament_selection,8,47,90320
mutation_tournament_selection,8,48,90320
mutation_tournament_selection,8,49,90198
mutation_tournament_selection,8,50,89612
mutation_tournament_selection,8,51,89247
mutation_tournament_selection,8,52,88793
mutation_tournament_selection,8,53,88168
mutation_tournament_selection,8,54,87935
mutation_tournament_selection,8,55,87770
mutation_tournament_selection,8,56,87205
mutation_tournament_selection,8,57,87205
mutation_tournament_selection,8,58,86988
mutation_tournament_selection,8,59,86697
mutation_tournament_selection,8,60,86598
mutation_tournament_selection,8,61,86470
mutation_tournament_selection,8,62,86396
mutation_tournament_selection,8,63,86396
mutation_tournament_selection,8,64,85893
mutation_tournament_selection,8,65,85690
mutation_tournament_selection,8,66,85690
mutation_tournament_selection,8,67,85418
mutation_tournament_selection,8,68,84943
mutation_tournament_selection,8,69,84727
mutation_tournament_selection,8,70,84274
mutation_tournament_selection,8,71,84274
mutation_tournament_selection,8,72,84072
mutation_tournament_selection,8,73,83559
mutation_tournament_selection,8,74,83451
