version,run,generation,value
crossover_prob__0_95,7,93,101482
crossover_prob__0_95,7,94,101021
crossover_prob__0_95,7,95,100840
crossover_prob__0_95,7,96,100840
crossover_prob__0_95,7,97,100840
crossover_prob__0_95,7,98,100392
crossover_prob__0_95,7,99,100392
crossover_prob__0_95,7,100,100392
crossover_prob__0_95,8,1,122016
crossover_prob__0_95,8,2,121775
crossover_prob__0_95,8,3,121775
crossover_prob__0_95,8,4,121775
crossover_prob__0_95,8,5,121412
crossover_prob__0_95,8,6,121243
crossover_prob__0_95,8,7,121243
crossover_prob__0_95,8,8,120834
crossover_prob__0_95,8,9,120381
crossover_prob__0_95,8,10,119385
crossover_prob__0_95,8,11,116266
crossover_prob__0_95,8,12,116266
crossover_prob__0_95,8,13,116266
crossover_prob__0_95,8,14,115602
crossover_prob__0_95,8,15,115078
crossover_prob__0_95,8,16,113373
crossover_prob__0_95,8,17,113373
crossover_prob__0_95,8,18,112762
crossover_prob__0_95,8,19,112480
crossover_prob__0_95,8,20,112331
crossover_prob__0_95,8,21,111243
crossover_prob__0_95,8,22,110570
crossover_prob__0_95,8,23,110570
crossover_prob__0_95,8,24,109298
crossover_prob__0_95,8,25,109059
crossover_prob__0_95,8,26,108862
crossover_prob__0_95,8,27,107911
crossover_prob__0_95,8,28,107911
crossover_prob__0_95,8,29,107284
crossover_prob__0_95,8,30,107284
crossover_prob__0_95,8,31,107249
crossover_prob__0_95,8,32,107249
crossover_prob__0_95,8,33,106366
crossover_prob__0_95,8,34,106366
crossover_prob__0_95,8,35,106366
crossover_prob__0_95,8,36,105974
crossover_prob__0_95,8,37,105568
crossover_prob__0_95,8,38,105237
crossover_prob__0_95,8,39,105176
crossover_prob__0_95,8,40,105176
crossover_prob__0_95,8,41,105036
crossover_prob__0_95,8,42,104968
crossover_prob__0_95,8,43,104685
crossover_prob__0_95,8,44,104371
crossover_prob__0_95,8,45,104371
crossover_prob__0_95,8,46,103909
crossover_prob__0_95,8,47,103578
crossover_prob__0_95,8,48,103377
crossover_prob__0_95,8,49,103337
crossover_prob__0_95,8,50,103299
crossover_prob__0_95,8,51,103259
crossover_prob__0_95,8,52,103115
crossover_prob__0_95,8,53,103115
crossover_prob__0_95,8,54,103037
crossover_prob__0_95,8,55,103037
crossover_prob__0_95,8,56,102997
crossover_prob__0_95,8,57,102955
crossover_prob__0_95,8,58,102955
crossover_prob__0_95,8,59,102877
crossover_prob__0_95,8,60,102754
crossover_prob__0_95,8,61,102505
crossover_prob__0_95,8,62,102505
crossover_prob__0_95,8,63,102382
crossover_prob__0_95,8,64,101833
crossover_prob__0_95,8,65,101833
crossover_prob__0_95,8,66,101707
crossover_prob__0_95,8,67,101707
crossover_prob__0_95,8,68,101172
crossover_prob__0_95,8,69,101172
crossover_prob__0_95,8,70,100851
crossover_prob__0_95,8,71,100653
crossover_prob__0_95,8,72,100456
crossover_prob__0_95,8,73,99826
crossover_prob__0_95,8,74,99733
